FECHA_UTC,ALTURA,VOLCAN
2024-09-19,472,UBINAS
2024-09-19,404,UBINAS
2024-09-19,339,UBINAS
2024-09-19,437,UBINAS
2024-09-19,288,UBINAS
2024-09-19,298,UBINAS
2024-09-19,387,UBINAS
2024-09-19,539,UBINAS
2024-09-19,412,UBINAS
2024-09-19,406,UBINAS
2024-09-19,454,UBINAS
2024-09-19,379,UBINAS
2024-09-19,398,UBINAS
2024-09-19,547,UBINAS
2024-09-19,420,UBINAS
2024-09-19,454,UBINAS
2024-09-19,396,UBINAS
2024-09-19,346,UBINAS
2024-09-19,396,UBINAS
2024-09-19,454,UBINAS
2024-09-19,454,UBINAS
2024-09-19,420,UBINAS
2024-09-19,364,UBINAS
2024-09-19,346,UBINAS
2024-09-21,622,UBINAS
2024-09-21,620,UBINAS
2024-09-21,628,UBINAS
2024-09-21,605,UBINAS
2024-09-21,586,UBINAS
2024-09-21,589,UBINAS
2024-09-21,520,UBINAS
2024-09-21,603,UBINAS
2024-09-21,655,UBINAS
2024-09-21,686,UBINAS
2024-09-21,669,UBINAS
2024-09-21,539,UBINAS
2024-09-21,553,UBINAS
2024-09-21,497,UBINAS
2024-09-21,545,UBINAS
2024-09-21,454,UBINAS
2024-09-21,503,UBINAS
2024-09-21,520,UBINAS
2024-09-22,506,UBINAS
2024-09-22,331,UBINAS
2024-09-23,522,UBINAS
2024-09-23,562,UBINAS
2024-09-23,520,UBINAS
2024-09-23,448,UBINAS
2024-09-23,454,UBINAS
2024-09-23,628,UBINAS
2024-09-23,545,UBINAS
2024-09-23,348,UBINAS
2024-09-23,545,UBINAS
2024-09-23,645,UBINAS
2024-09-23,487,UBINAS
2024-09-23,356,UBINAS
2024-09-23,331,UBINAS
2024-09-23,356,UBINAS
2024-09-24,630,UBINAS
2024-09-24,728,UBINAS
2024-09-24,844,UBINAS
2024-09-24,830,UBINAS
2024-09-24,752,UBINAS
2024-09-24,755,UBINAS
2024-09-24,744,UBINAS
2024-09-24,805,UBINAS
2024-09-24,620,UBINAS
2024-09-24,697,UBINAS
2024-09-24,860,UBINAS
2024-09-24,885,UBINAS
2024-09-24,794,UBINAS
2024-09-24,711,UBINAS
2024-09-24,672,UBINAS
2024-09-24,761,UBINAS
2024-09-24,769,UBINAS
2024-09-24,813,UBINAS
2024-09-24,802,UBINAS
2024-09-24,728,UBINAS
2024-09-24,661,UBINAS
2024-09-24,763,UBINAS
2024-09-25,354,UBINAS
2024-09-25,622,UBINAS
2024-09-25,1026,UBINAS
2024-09-25,639,UBINAS
2024-09-25,553,UBINAS
2024-09-25,722,UBINAS
2024-09-25,802,UBINAS
2024-09-25,927,UBINAS
2024-09-25,769,UBINAS
2024-09-26,570,UBINAS
2024-09-27,246,UBINAS
2024-09-27,221,UBINAS
2024-09-28,213,UBINAS
2024-09-29,288,UBINAS
2024-09-29,346,UBINAS
2024-09-30,364,UBINAS
2024-10-01,290,UBINAS
2024-10-01,263,UBINAS
2024-10-02,273,UBINAS
2024-10-03,597,UBINAS
2024-10-03,603,UBINAS
2024-10-03,495,UBINAS
2024-10-03,570,UBINAS
2024-10-03,497,UBINAS
2024-10-03,603,UBINAS
2024-10-03,495,UBINAS
2024-10-03,522,UBINAS
2024-10-03,628,UBINAS
2024-10-03,647,UBINAS
2024-10-03,611,UBINAS
2024-10-03,556,UBINAS
2024-10-03,628,UBINAS
2024-10-04,448,UBINAS
2024-10-04,303,UBINAS
2024-10-05,254,UBINAS
2024-10-06,429,UBINAS
2024-10-06,445,UBINAS
2024-10-06,445,UBINAS
2024-10-06,431,UBINAS
2024-10-06,445,UBINAS
2024-10-06,503,UBINAS
2024-10-06,420,UBINAS
2024-10-06,389,UBINAS
2024-10-06,437,UBINAS
2024-10-06,481,UBINAS
2024-10-06,348,UBINAS
2024-10-07,530,UBINAS
2024-10-07,478,UBINAS
2024-10-08,337,UBINAS
2024-10-08,470,UBINAS
2024-10-09,190,UBINAS
2024-10-10,346,UBINAS
2024-10-11,165,UBINAS
2024-10-12,331,UBINAS
2024-10-13,479,UBINAS
2024-10-13,329,UBINAS
2024-10-13,346,UBINAS
2024-10-13,306,UBINAS
2024-10-13,429,UBINAS
2024-10-13,354,UBINAS
2024-10-13,371,UBINAS
2024-10-13,331,UBINAS
2024-10-13,379,UBINAS
2024-10-13,398,UBINAS
2024-10-13,279,UBINAS
2024-10-13,265,UBINAS
2024-10-13,304,UBINAS
2024-10-14,448,UBINAS
2024-10-14,479,UBINAS
2024-10-14,464,UBINAS
2024-10-14,595,UBINAS
2024-10-14,354,UBINAS
2024-10-15,387,UBINAS
2024-10-17,165,UBINAS
2024-10-17,270,UBINAS
2024-10-17,346,UBINAS
2024-10-18,418,UBINAS
2024-10-19,362,UBINAS
2024-10-20,605,UBINAS
2024-10-20,404,UBINAS
2024-10-21,292,UBINAS
2024-10-22,445,UBINAS
2024-10-23,329,UBINAS
2024-10-24,503,UBINAS
2024-10-30,304,UBINAS
2024-10-30,462,UBINAS
2024-10-30,313,UBINAS
2024-10-30,487,UBINAS
2024-10-30,354,UBINAS
2024-10-30,472,UBINAS
2024-10-30,412,UBINAS
2024-10-30,396,UBINAS
2024-10-30,412,UBINAS
2024-10-30,412,UBINAS
2024-10-30,454,UBINAS
2024-10-30,547,UBINAS
2024-10-30,578,UBINAS
2024-10-31,310,UBINAS
2024-10-31,284,UBINAS
2024-11-01,196,UBINAS
2024-11-02,221,UBINAS
2024-11-02,323,UBINAS
2024-11-02,263,UBINAS
2024-11-02,462,UBINAS
2024-11-03,356,UBINAS
2024-11-04,215,UBINAS
2024-11-05,537,UBINAS
2024-11-05,464,UBINAS
2024-11-05,487,UBINAS
2024-11-05,547,UBINAS
2024-11-05,719,UBINAS
2024-11-05,586,UBINAS
2024-11-06,200,UBINAS
2024-11-07,273,UBINAS
2024-11-08,263,UBINAS
2024-11-09,273,UBINAS
2024-11-09,462,UBINAS
2024-11-09,528,UBINAS
2024-11-09,445,UBINAS
2024-11-09,497,UBINAS
2024-11-09,462,UBINAS
2024-11-09,364,UBINAS
2024-11-09,462,UBINAS
2024-11-09,454,UBINAS
2024-11-09,379,UBINAS
2024-11-09,412,UBINAS
2024-11-09,581,UBINAS
2024-11-09,537,UBINAS
2024-11-10,556,UBINAS
2024-11-10,481,UBINAS
2024-11-10,553,UBINAS
2024-11-10,429,UBINAS
2024-11-10,448,UBINAS
2024-11-10,429,UBINAS
2024-11-10,497,UBINAS
2024-11-10,503,UBINAS
2024-11-10,522,UBINAS
2024-11-10,462,UBINAS
2024-11-10,514,UBINAS
2024-11-10,562,UBINAS
2024-11-10,603,UBINAS
2024-11-10,553,UBINAS
2024-11-10,620,UBINAS
2024-11-10,669,UBINAS
2024-11-10,769,UBINAS
2024-11-11,295,UBINAS
2024-11-11,295,UBINAS
2024-11-12,173,UBINAS
2024-11-13,254,UBINAS
2024-11-14,608,UBINAS
2024-11-15,512,UBINAS
2024-11-15,597,UBINAS
2024-11-15,686,UBINAS
2024-11-16,788,UBINAS
2024-11-16,628,UBINAS
2024-11-16,603,UBINAS
2024-11-16,968,UBINAS
2024-11-16,988,UBINAS
2024-11-17,562,UBINAS
2024-11-17,639,UBINAS
2024-11-17,595,UBINAS
2024-11-17,694,UBINAS
2024-11-17,647,UBINAS
2024-11-17,578,UBINAS
2024-11-17,578,UBINAS
2024-11-17,578,UBINAS
2024-11-17,545,UBINAS
2024-11-17,512,UBINAS
2024-11-17,570,UBINAS
2024-11-17,503,UBINAS
2024-11-17,462,UBINAS
2024-11-17,547,UBINAS
2024-11-17,586,UBINAS
2024-11-17,379,UBINAS
2024-11-17,520,UBINAS
2024-11-17,553,UBINAS
2024-11-17,694,UBINAS
2024-11-18,686,UBINAS
2024-11-18,697,UBINAS
2024-11-18,786,UBINAS
2024-11-18,736,UBINAS
2024-11-18,686,UBINAS
2024-11-18,777,UBINAS
2024-11-19,512,UBINAS
2024-11-19,578,UBINAS
2024-11-19,512,UBINAS
2024-11-19,645,UBINAS
2024-11-19,586,UBINAS
2024-11-19,603,UBINAS
2024-11-19,531,UBINAS
2024-11-20,248,UBINAS
2024-11-20,306,UBINAS
2024-11-20,329,UBINAS
2024-11-21,263,UBINAS
2024-11-22,507,UBINAS
2024-11-22,544,UBINAS
2024-11-22,544,UBINAS
2024-11-22,638,UBINAS
2024-11-22,460,UBINAS
2024-11-22,432,UBINAS
2024-11-22,572,UBINAS
2024-11-22,470,UBINAS
2024-11-22,283,UBINAS
2024-11-22,601,UBINAS
2024-11-23,630,UBINAS
2024-11-23,822,UBINAS
2024-11-25,254,UBINAS
2024-11-25,362,UBINAS
2024-11-25,435,UBINAS
2024-11-25,628,UBINAS
2024-11-25,444,UBINAS
2024-11-25,975,UBINAS
2024-11-25,902,UBINAS
2024-11-26,320,UBINAS
2024-11-26,313,UBINAS
2024-11-26,385,UBINAS
2024-11-26,395,UBINAS
2024-11-26,694,UBINAS
2024-11-26,837,UBINAS
2024-11-27,888,UBINAS
2024-11-27,389,UBINAS
2024-11-27,437,UBINAS
2024-11-27,414,UBINAS
2024-11-28,404,UBINAS
2024-11-28,414,UBINAS
2024-11-28,371,UBINAS
2024-11-28,420,UBINAS
2024-11-28,578,UBINAS
2024-11-28,429,UBINAS
2024-11-28,512,UBINAS
2024-11-28,520,UBINAS
2024-11-28,396,UBINAS
2024-11-28,387,UBINAS
2024-11-28,389,UBINAS
2024-11-28,512,UBINAS
2024-11-28,495,UBINAS
2024-11-28,472,UBINAS
2024-11-28,396,UBINAS
2024-11-28,506,UBINAS
2024-11-29,487,UBINAS
2024-11-29,414,UBINAS
2024-11-30,589,UBINAS
2024-11-30,445,UBINAS
2024-11-30,437,UBINAS
2024-12-01,379,UBINAS
2024-12-01,356,UBINAS
2024-12-01,404,UBINAS
2024-12-01,445,UBINAS
2024-12-01,387,UBINAS
2024-12-01,346,UBINAS
2024-12-01,479,UBINAS
2024-12-01,389,UBINAS
2024-12-01,553,UBINAS
2024-12-01,356,UBINAS
2024-12-01,528,UBINAS
2024-12-01,489,UBINAS
2024-12-01,470,UBINAS
2024-12-01,487,UBINAS
2024-12-02,271,UBINAS
2024-12-03,256,UBINAS
2024-12-04,205,UBINAS
2024-12-05,1035,UBINAS
2024-12-05,713,UBINAS
2024-12-05,1029,UBINAS
2024-12-06,295,UBINAS
2024-12-07,448,UBINAS
2024-12-07,454,UBINAS
2024-12-07,545,UBINAS
2024-12-07,514,UBINAS
2024-12-07,531,UBINAS
2024-12-07,545,UBINAS
2024-12-07,445,UBINAS
2024-12-07,331,UBINAS
2024-12-07,420,UBINAS
2024-12-07,389,UBINAS
2024-12-07,570,UBINAS
2024-12-07,364,UBINAS
2024-12-07,479,UBINAS
2024-12-08,404,UBINAS
2024-12-08,664,UBINAS
2024-12-08,611,UBINAS
2024-12-08,786,UBINAS
2024-12-08,802,UBINAS
2024-12-08,647,UBINAS
2024-12-08,763,UBINAS
2024-12-08,761,UBINAS
2024-12-08,678,UBINAS
2024-12-08,431,UBINAS
2024-12-08,337,UBINAS
2024-12-08,298,UBINAS
2024-12-08,371,UBINAS
2024-12-08,462,UBINAS
2024-12-09,429,UBINAS
2024-12-09,362,UBINAS
2024-12-09,337,UBINAS
2024-12-09,414,UBINAS
2024-12-09,414,UBINAS
2024-12-09,412,UBINAS
2024-12-10,572,UBINAS
2024-12-10,603,UBINAS
2024-12-10,520,UBINAS
2024-12-10,556,UBINAS
2024-12-10,495,UBINAS
2024-12-10,520,UBINAS
2024-12-10,462,UBINAS
2024-12-10,470,UBINAS
2024-12-10,462,UBINAS
2024-12-10,429,UBINAS
2024-12-11,570,UBINAS
2024-12-11,448,UBINAS
2024-12-11,539,UBINAS
2024-12-11,520,UBINAS
2024-12-11,564,UBINAS
2024-12-11,470,UBINAS
2024-12-11,564,UBINAS
2024-12-11,628,UBINAS
2024-12-11,537,UBINAS
2024-12-11,356,UBINAS
2024-12-12,481,UBINAS
2024-12-12,437,UBINAS
2024-12-12,456,UBINAS
2024-12-12,506,UBINAS
2024-12-12,437,UBINAS
2024-12-12,489,UBINAS
2024-12-12,497,UBINAS
2024-12-12,420,UBINAS
2024-12-12,520,UBINAS
2024-12-12,398,UBINAS
2024-12-12,522,UBINAS
2024-12-12,572,UBINAS
2024-12-12,705,UBINAS
2024-12-12,448,UBINAS
2024-12-12,689,UBINAS
2024-12-13,271,UBINAS
2024-12-13,346,UBINAS
2024-12-13,429,UBINAS
2024-12-13,489,UBINAS
2024-12-13,437,UBINAS
2024-12-13,487,UBINAS
2024-12-15,296,UBINAS
2024-12-15,313,UBINAS
2024-12-15,339,UBINAS
2024-12-16,611,UBINAS
2024-12-16,636,UBINAS
2024-12-16,694,UBINAS
2024-12-16,630,UBINAS
2024-12-16,537,UBINAS
2024-12-16,597,UBINAS
2024-12-16,603,UBINAS
2024-12-16,487,UBINAS
2024-12-16,528,UBINAS
2024-12-16,572,UBINAS
2024-12-16,636,UBINAS
2024-12-16,522,UBINAS
2024-12-16,479,UBINAS
2024-12-16,630,UBINAS
2024-12-16,528,UBINAS
2024-12-16,703,UBINAS
2024-12-16,838,UBINAS
2024-12-16,487,UBINAS
2024-12-16,653,UBINAS
2024-12-16,802,UBINAS
2024-12-16,752,UBINAS
2024-12-16,977,UBINAS
2024-12-17,329,UBINAS
2024-12-17,578,UBINAS
2024-12-17,545,UBINAS
2024-12-17,437,UBINAS
2024-12-17,589,UBINAS
2024-12-17,512,UBINAS
2024-12-17,589,UBINAS
2024-12-17,586,UBINAS
2024-12-17,556,UBINAS
2024-12-17,611,UBINAS
2024-12-17,628,UBINAS
2024-12-17,661,UBINAS
2024-12-17,918,UBINAS
2024-12-17,628,UBINAS
2024-12-17,556,UBINAS
2024-12-17,788,UBINAS
2024-12-17,694,UBINAS
2024-12-17,603,UBINAS
2024-12-17,747,UBINAS
2024-12-17,620,UBINAS
2024-12-17,736,UBINAS
2024-12-17,406,UBINAS
2024-12-18,586,UBINAS
2024-12-18,439,UBINAS
2024-12-18,429,UBINAS
2024-12-18,470,UBINAS
2024-12-18,456,UBINAS
2024-12-18,570,UBINAS
2024-12-18,387,UBINAS
2024-12-18,414,UBINAS
2024-12-18,495,UBINAS
2024-12-18,570,UBINAS
2024-12-18,528,UBINAS
2024-12-18,547,UBINAS
2024-12-18,429,UBINAS
2024-12-18,481,UBINAS
2024-12-18,354,UBINAS
2024-12-18,479,UBINAS
2024-12-18,373,UBINAS
2024-12-18,462,UBINAS
2024-12-18,364,UBINAS
2024-12-18,553,UBINAS
2024-12-18,373,UBINAS
2024-12-18,487,UBINAS
2024-12-18,464,UBINAS
2024-12-18,420,UBINAS
2024-12-18,614,UBINAS
2024-12-18,354,UBINAS
2024-12-18,321,UBINAS
2024-12-18,364,UBINAS
2024-12-18,288,UBINAS
2024-12-19,412,UBINAS
2024-12-19,506,UBINAS
2024-12-19,396,UBINAS
2024-12-19,429,UBINAS
2024-12-19,481,UBINAS
2024-12-19,547,UBINAS
2024-12-19,479,UBINAS
2024-12-19,545,UBINAS
2024-12-19,462,UBINAS
2024-12-19,531,UBINAS
2024-12-19,578,UBINAS
2024-12-19,429,UBINAS
2024-12-19,404,UBINAS
2024-12-19,589,UBINAS
2024-12-20,412,UBINAS
2024-12-20,406,UBINAS
2024-12-20,445,UBINAS
2024-12-20,645,UBINAS
2024-12-20,497,UBINAS
2024-12-20,420,UBINAS
2024-12-21,497,UBINAS
2024-12-21,329,UBINAS
2024-12-21,290,UBINAS
2024-12-21,337,UBINAS
2024-12-22,190,UBINAS
2024-12-23,306,UBINAS
2024-12-24,196,UBINAS
2024-12-24,313,UBINAS
2024-12-26,246,UBINAS
2024-12-27,470,UBINAS
2024-12-27,437,UBINAS
2024-12-27,503,UBINAS
2024-12-27,423,UBINAS
2024-12-27,462,UBINAS
2024-12-27,414,UBINAS
2024-12-27,387,UBINAS
2024-12-30,527,UBINAS
2024-12-30,673,UBINAS
2024-12-31,611,UBINAS
2024-12-31,522,UBINAS
2024-12-31,877,UBINAS
2024-12-31,1063,UBINAS
2024-12-31,1118,UBINAS
2024-12-31,1084,UBINAS
2024-12-31,860,UBINAS
2024-12-31,680,UBINAS
2024-12-31,761,UBINAS
2024-12-31,479,UBINAS
2024-12-31,503,UBINAS
2024-12-31,844,UBINAS
2024-12-31,805,UBINAS
2024-12-31,539,UBINAS
2024-12-31,628,UBINAS
2019-01-02,588,SABANCAYA
2019-01-02,503,SABANCAYA
2019-01-02,3136,SABANCAYA
2019-01-02,711,SABANCAYA
2019-01-02,557,SABANCAYA
2019-01-02,926,SABANCAYA
2019-01-02,711,SABANCAYA
2019-01-02,678,SABANCAYA
2019-01-02,1122,SABANCAYA
2019-01-04,3910,SABANCAYA
2019-01-04,2899,SABANCAYA
2019-01-04,2387,SABANCAYA
2019-01-05,418,SABANCAYA
2019-01-05,172,SABANCAYA
2019-01-05,249,SABANCAYA
2019-01-05,1403,SABANCAYA
2019-01-05,357,SABANCAYA
2019-01-05,1295,SABANCAYA
2019-01-05,141,SABANCAYA
2019-01-05,1372,SABANCAYA
2019-01-05,303,SABANCAYA
2019-01-05,511,SABANCAYA
2019-01-05,341,SABANCAYA
2019-01-05,295,SABANCAYA
2019-01-05,280,SABANCAYA
2019-01-05,234,SABANCAYA
2019-01-05,349,SABANCAYA
2019-01-05,257,SABANCAYA
2019-01-05,311,SABANCAYA
2019-01-05,695,SABANCAYA
2019-01-05,303,SABANCAYA
2019-01-05,1176,SABANCAYA
2019-01-05,357,SABANCAYA
2019-01-05,572,SABANCAYA
2019-01-05,326,SABANCAYA
2019-01-05,480,SABANCAYA
2019-01-05,394,SABANCAYA
2019-01-05,611,SABANCAYA
2019-01-05,357,SABANCAYA
2019-01-05,680,SABANCAYA
2019-01-05,518,SABANCAYA
2019-01-05,403,SABANCAYA
2019-01-05,295,SABANCAYA
2019-01-05,634,SABANCAYA
2019-01-05,649,SABANCAYA
2019-01-05,724,SABANCAYA
2019-01-05,572,SABANCAYA
2019-01-06,1357,SABANCAYA
2019-01-06,1260,SABANCAYA
2019-01-06,449,SABANCAYA
2019-01-06,1926,SABANCAYA
2019-01-06,662,SABANCAYA
2019-01-06,1295,SABANCAYA
2019-01-06,1528,SABANCAYA
2019-01-06,2141,SABANCAYA
2019-01-06,1597,SABANCAYA
2019-01-06,534,SABANCAYA
2019-01-06,318,SABANCAYA
2019-01-06,2172,SABANCAYA
2019-01-06,549,SABANCAYA
2019-01-06,572,SABANCAYA
2019-01-06,972,SABANCAYA
2019-01-06,903,SABANCAYA
2019-01-06,957,SABANCAYA
2019-01-06,857,SABANCAYA
2019-01-06,708,SABANCAYA
2019-01-06,972,SABANCAYA
2019-01-06,2072,SABANCAYA
2019-01-06,954,SABANCAYA
2019-01-06,764,SABANCAYA
2019-01-06,941,SABANCAYA
2019-01-06,1111,SABANCAYA
2019-01-06,938,SABANCAYA
2019-01-06,1857,SABANCAYA
2019-01-06,1934,SABANCAYA
2019-01-06,2957,SABANCAYA
2019-01-06,2018,SABANCAYA
2019-01-06,2240,SABANCAYA
2019-01-06,1605,SABANCAYA
2019-01-06,1003,SABANCAYA
2019-01-06,1796,SABANCAYA
2019-01-06,1680,SABANCAYA
2019-01-06,880,SABANCAYA
2019-01-06,649,SABANCAYA
2019-01-06,693,SABANCAYA
2019-01-06,1559,SABANCAYA
2019-01-06,1003,SABANCAYA
2019-01-06,1587,SABANCAYA
2019-01-06,662,SABANCAYA
2019-01-06,264,SABANCAYA
2019-01-06,264,SABANCAYA
2019-01-07,958,SABANCAYA
2019-01-07,319,SABANCAYA
2019-01-07,1190,SABANCAYA
2019-01-07,749,SABANCAYA
2019-01-07,523,SABANCAYA
2019-01-07,286,SABANCAYA
2019-01-07,324,SABANCAYA
2019-01-07,2569,SABANCAYA
2019-01-07,1852,SABANCAYA
2019-01-07,1681,SABANCAYA
2019-01-07,898,SABANCAYA
2019-01-07,1951,SABANCAYA
2019-01-07,429,SABANCAYA
2019-01-07,2265,SABANCAYA
2019-01-07,407,SABANCAYA
2019-01-07,997,SABANCAYA
2019-01-07,887,SABANCAYA
2019-01-07,1819,SABANCAYA
2019-01-07,1267,SABANCAYA
2019-01-07,1118,SABANCAYA
2019-01-07,870,SABANCAYA
2019-01-07,374,SABANCAYA
2019-01-07,473,SABANCAYA
2019-01-07,572,SABANCAYA
2019-01-07,3149,SABANCAYA
2019-01-07,1411,SABANCAYA
2019-01-07,1173,SABANCAYA
2019-01-07,727,SABANCAYA
2019-01-07,418,SABANCAYA
2019-01-07,1697,SABANCAYA
2019-01-07,1477,SABANCAYA
2019-01-07,1730,SABANCAYA
2019-01-07,1284,SABANCAYA
2019-01-07,1521,SABANCAYA
2019-01-07,1240,SABANCAYA
2019-01-07,2673,SABANCAYA
2019-01-07,870,SABANCAYA
2019-01-07,799,SABANCAYA
2019-01-07,992,SABANCAYA
2019-01-07,810,SABANCAYA
2019-01-07,810,SABANCAYA
2019-01-07,539,SABANCAYA
2019-01-07,980,SABANCAYA
2019-01-07,639,SABANCAYA
2019-01-07,617,SABANCAYA
2019-01-07,396,SABANCAYA
2019-01-07,418,SABANCAYA
2019-01-07,931,SABANCAYA
2019-01-07,600,SABANCAYA
2019-01-07,1389,SABANCAYA
2019-01-07,975,SABANCAYA
2019-01-07,1157,SABANCAYA
2019-01-07,887,SABANCAYA
2019-01-07,958,SABANCAYA
2019-01-07,958,SABANCAYA
2019-01-07,958,SABANCAYA
2019-01-07,683,SABANCAYA
2019-01-07,749,SABANCAYA
2019-01-07,594,SABANCAYA
2019-01-07,374,SABANCAYA
2019-01-07,550,SABANCAYA
2019-01-07,572,SABANCAYA
2019-01-07,738,SABANCAYA
2019-01-07,473,SABANCAYA
2019-01-07,2563,SABANCAYA
2019-01-07,1162,SABANCAYA
2019-01-07,1014,SABANCAYA
2019-01-07,1344,SABANCAYA
2019-01-07,1284,SABANCAYA
2019-01-07,699,SABANCAYA
2019-01-07,606,SABANCAYA
2019-01-07,914,SABANCAYA
2019-01-07,534,SABANCAYA
2019-01-07,848,SABANCAYA
2019-01-07,931,SABANCAYA
2019-01-07,517,SABANCAYA
2019-01-07,865,SABANCAYA
2019-01-07,550,SABANCAYA
2019-01-07,644,SABANCAYA
2019-01-07,1537,SABANCAYA
2019-01-07,506,SABANCAYA
2019-01-07,865,SABANCAYA
2019-01-07,1069,SABANCAYA
2019-01-07,732,SABANCAYA
2019-01-07,473,SABANCAYA
2019-01-07,721,SABANCAYA
2019-01-07,539,SABANCAYA
2019-01-07,275,SABANCAYA
2019-01-07,253,SABANCAYA
2019-01-08,1670,SABANCAYA
2019-01-08,1030,SABANCAYA
2019-01-08,727,SABANCAYA
2019-01-08,661,SABANCAYA
2019-01-08,980,SABANCAYA
2019-01-08,1350,SABANCAYA
2019-01-08,765,SABANCAYA
2019-01-08,545,SABANCAYA
2019-01-08,594,SABANCAYA
2019-01-08,650,SABANCAYA
2019-01-08,2359,SABANCAYA
2019-01-08,446,SABANCAYA
2019-01-08,495,SABANCAYA
2019-01-08,253,SABANCAYA
2019-01-08,2083,SABANCAYA
2019-01-08,661,SABANCAYA
2019-01-08,881,SABANCAYA
2019-01-08,628,SABANCAYA
2019-01-08,1797,SABANCAYA
2019-01-08,688,SABANCAYA
2019-01-08,357,SABANCAYA
2019-01-08,914,SABANCAYA
2019-01-08,793,SABANCAYA
2019-01-08,1030,SABANCAYA
2019-01-08,1118,SABANCAYA
2019-01-08,760,SABANCAYA
2019-01-08,1014,SABANCAYA
2019-01-08,743,SABANCAYA
2019-01-08,727,SABANCAYA
2019-01-08,490,SABANCAYA
2019-01-08,1168,SABANCAYA
2019-01-08,1113,SABANCAYA
2019-01-08,1664,SABANCAYA
2019-01-08,1058,SABANCAYA
2019-01-08,1582,SABANCAYA
2019-01-08,1102,SABANCAYA
2019-01-08,1157,SABANCAYA
2019-01-08,1300,SABANCAYA
2019-01-08,881,SABANCAYA
2019-01-08,1344,SABANCAYA
2019-01-08,892,SABANCAYA
2019-01-08,1256,SABANCAYA
2019-01-08,914,SABANCAYA
2019-01-08,1438,SABANCAYA
2019-01-08,1587,SABANCAYA
2019-01-08,1333,SABANCAYA
2019-01-08,1460,SABANCAYA
2019-01-08,837,SABANCAYA
2019-01-08,429,SABANCAYA
2019-01-08,324,SABANCAYA
2019-01-08,727,SABANCAYA
2019-01-08,341,SABANCAYA
2019-01-08,826,SABANCAYA
2019-01-08,1201,SABANCAYA
2019-01-08,1300,SABANCAYA
2019-01-08,2282,SABANCAYA
2019-01-08,859,SABANCAYA
2019-01-08,1245,SABANCAYA
2019-01-08,1532,SABANCAYA
2019-01-08,462,SABANCAYA
2019-01-08,572,SABANCAYA
2019-01-08,583,SABANCAYA
2019-01-08,484,SABANCAYA
2019-01-08,308,SABANCAYA
2019-01-08,435,SABANCAYA
2019-01-08,2525,SABANCAYA
2019-01-08,699,SABANCAYA
2019-01-08,308,SABANCAYA
2019-01-08,793,SABANCAYA
2019-01-08,705,SABANCAYA
2019-01-08,677,SABANCAYA
2019-01-08,947,SABANCAYA
2019-01-08,1587,SABANCAYA
2019-01-08,539,SABANCAYA
2019-01-08,589,SABANCAYA
2019-01-08,517,SABANCAYA
2019-01-09,536,SABANCAYA
2019-01-09,453,SABANCAYA
2019-01-09,445,SABANCAYA
2019-01-09,144,SABANCAYA
2019-01-09,1845,SABANCAYA
2019-01-09,1267,SABANCAYA
2019-01-09,1117,SABANCAYA
2019-01-09,786,SABANCAYA
2019-01-09,853,SABANCAYA
2019-01-09,876,SABANCAYA
2019-01-09,795,SABANCAYA
2019-01-09,736,SABANCAYA
2019-01-09,628,SABANCAYA
2019-01-09,745,SABANCAYA
2019-01-09,636,SABANCAYA
2019-01-09,1003,SABANCAYA
2019-01-09,776,SABANCAYA
2019-01-09,978,SABANCAYA
2019-01-09,1212,SABANCAYA
2019-01-09,895,SABANCAYA
2019-01-09,651,SABANCAYA
2019-01-09,911,SABANCAYA
2019-01-09,1250,SABANCAYA
2019-01-09,1287,SABANCAYA
2019-01-09,853,SABANCAYA
2019-01-09,1200,SABANCAYA
2019-01-09,828,SABANCAYA
2019-01-09,1086,SABANCAYA
2019-01-09,678,SABANCAYA
2019-01-09,928,SABANCAYA
2019-01-09,1150,SABANCAYA
2019-01-09,1020,SABANCAYA
2019-01-09,911,SABANCAYA
2019-01-09,934,SABANCAYA
2019-01-09,578,SABANCAYA
2019-01-09,1137,SABANCAYA
2019-01-09,1478,SABANCAYA
2019-01-09,1520,SABANCAYA
2019-01-09,1395,SABANCAYA
2019-01-09,1628,SABANCAYA
2019-01-09,1625,SABANCAYA
2019-01-09,1983,SABANCAYA
2019-01-09,1903,SABANCAYA
2019-01-09,1949,SABANCAYA
2019-01-09,1101,SABANCAYA
2019-01-09,2120,SABANCAYA
2019-01-09,1462,SABANCAYA
2019-01-09,1508,SABANCAYA
2019-01-09,1487,SABANCAYA
2019-01-09,1567,SABANCAYA
2019-01-09,1899,SABANCAYA
2019-01-09,1500,SABANCAYA
2019-01-09,1716,SABANCAYA
2019-01-09,1608,SABANCAYA
2019-01-09,1353,SABANCAYA
2019-01-09,1492,SABANCAYA
2019-01-09,1103,SABANCAYA
2019-01-09,1695,SABANCAYA
2019-01-09,1175,SABANCAYA
2019-01-09,1245,SABANCAYA
2019-01-09,1783,SABANCAYA
2019-01-09,1595,SABANCAYA
2019-01-09,528,SABANCAYA
2019-01-09,1470,SABANCAYA
2019-01-09,1084,SABANCAYA
2019-01-09,1337,SABANCAYA
2019-01-09,1345,SABANCAYA
2019-01-09,2045,SABANCAYA
2019-01-09,970,SABANCAYA
2019-01-09,803,SABANCAYA
2019-01-09,1159,SABANCAYA
2019-01-09,1295,SABANCAYA
2019-01-09,1670,SABANCAYA
2019-01-09,967,SABANCAYA
